1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino,Neisseria meningitidis FAM18,1
1-acyl-sn-glycerol-3-phosphate acetyltransferase,Maribacter sp. HTCC2170,3
1-acyl-sn-glycerol-3-phosphate acyltransferase,Flavobacteriales bacterium ALC-1,2
1-acyl-sn-glycerol-3-phosphate acyltransferase,Zunongwangia profunda SM-A87,1
1-aminocyclopropane-1-carboxylate deaminase,Burkholderia cenocepacia J2315,1
1-aminocyclopropane-1-carboxylate deaminase,Saccharopolyspora erythraea NRRL 2338,2
1-deoxy-D-xylulose 5-phosphate reductoisomerase,Acaryochloris marina MBIC11017,1
1-deoxy-D-xylulose 5-phosphate reductoisomerase,Alteromonas macleodii ''Deep ecotype'',1
1-deoxy-D-xylulose 5-phosphate reductoisomerase,Bacteroides vulgatus ATCC 8482,1
1-deoxy-D-xylulose 5-phosphate reductoisomerase,Cylindrospermopsis raciborskii CS-505,1
1-deoxy-D-xylulose 5-phosphate reductoisomerase,Dermacoccus sp. Ellin185,2
1-deoxy-D-xylulose 5-phosphate reductoisomerase,Rhodopseudomonas palustris HaA2,1
1-deoxy-D-xylulose 5-phosphate reductoisomerase,Thioalkalivibrio sp. K90mix,1
1-deoxy-D-xylulose 5-phosphate synthase,Herbaspirillum seropedicae SmR1,1
1-deoxy-D-xylulose-5-phosphate synthase,Actinobacillus pleuropneumoniae serovar 6 str. Femo,1
1-deoxy-D-xylulose-5-phosphate synthase,Bacteroides sp. 1_1_6,2
1-deoxy-D-xylulose-5-phosphate synthase,Chlamydophila pneumoniae AR39,1
1-deoxy-D-xylulose-5-phosphate synthase,Dermacoccus sp. Ellin185,1
1-deoxy-D-xylulose-5-phosphate synthase,Gemmatimonas aurantiaca T-27,1
1-deoxy-D-xylulose-5-phosphate synthase,Gramella forsetii KT0803,4
1-deoxy-D-xylulose-5-phosphate synthase,Kytococcus sedentarius DSM 20547,1
1-deoxy-D-xylulose-5-phosphate synthase,Mannheimia succiniciproducens MBEL55E,1
1-deoxy-D-xylulose-5-phosphate synthase,Marinobacter sp. ELB17,1
1-deoxy-D-xylulose-5-phosphate synthase,Mycobacterium parascrofulaceum ATCC BAA-614,1
1-deoxy-D-xylulose-5-phosphate synthase,Prevotella ruminicola 23,1
1-deoxy-D-xylulose-5-phosphate synthase,Pseudomonas fluorescens Pf-5,2
1-deoxy-D-xylulose-5-phosphate synthase,Roseomonas cervicalis ATCC 49957,3
1-deoxy-D-xylulose-5-phosphate synthase,Sphingopyxis alaskensis RB2256,8
1-deoxy-D-xylulose-5-phosphate synthase,Sulfitobacter sp. NAS-14.1,1
1-deoxy-d-xylulose 5-phosphate reductoisomerase,Leadbetterella byssophila DSM 17132,1
1-phosphatidylinositol-,Homo sapiens,2
1-pyrroline-5-carboxylate dehydrogenase,Deferribacter desulfuricans SSM1,1
116 kDa U5 small nuclear ribonucleoprotein component isoform a,Mus musculus,1
12-oxophytodienoate reductase 1,gamma proteobacterium NOR5-3,2
13 kDa ribonucleoprotein-associated protein,Phytophthora infestans T30-4,1
16S rRNA methyltransferase GidB,Arthrobacter chlorophenolicus A6,5
16S rRNA methyltransferase GidB,Brevibacterium mcbrellneri ATCC 49030,3
16S rRNA-processing protein RimM,Leifsonia xyli subsp. xyli str. CTCB07,14
16S rRNA-processing protein RimM,Vibrio fischeri ES114,1
1A family penicillin-binding protein,Burkholderia ambifaria AMMD,1
1A family penicillin-binding protein,Geobacter sulfurreducens PCA,1
2',Eubacterium yurii subsp. margaretiae ATCC 43715,1
2''-deoxycytidine 5''-triphosphate deaminase,Roseovarius nubinhibens ISM,1
2-C-methyl-D-erythritol,Chloroherpeton thalassium ATCC 35110,1
2-C-methyl-D-erythritol,Deferribacter desulfuricans SSM1,3
2-C-methyl-D-erythritol,Pelobacter carbinolicus DSM 2380,1
2-C-methyl-D-erythritol,Ralstonia pickettii 12J,1
2-C-methyl-D-erythritol,Vibrio harveyi ATCC BAA-1116,1
2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,Bacillus clausii KSM-K16,1
2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,Prevotella oris F0302,1
2-alkenal reductase,Arthrospira maxima CS-328,1
2-amino-3-ketobutyrate coenzyme A ligase,Francisella tularensis subsp. tularensis WY96-3418,1
2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase,Streptomyces sp. e14,1
2-amino-4-hydroxy-6- hydroxymethyldihydropteridine pyrophosphokinase,Streptococcus pyogenes MGAS2096,1
2-amino-4-hydroxy-6- hydroxymethyldihydropteridine pyrophosphokinase,Streptomyces avermitilis MA-4680,2
2-aminoethylphosphonate--pyruvate transaminase,Thalassiobium sp. R2A62,2
2-dehydro-3-deoxyglucarate aldolase,Rhodoferax ferrireducens T118,1
2-dehydro-3-deoxyphosphooctonate aldolase,Allochromatium vinosum DSM 180,2
2-dehydro-3-deoxyphosphooctonate aldolase,Arcobacter butzleri RM4018,1
2-dehydro-3-deoxyphosphooctonate aldolase,Bordetella parapertussis 12822,2
2-dehydro-3-deoxyphosphooctonate aldolase,Leptospira biflexa serovar Patoc strain ''Patoc 1 (Ames)'',2
2-dehydro-3-deoxyphosphooctonate aldolase,Roseobacter denitrificans OCh 114,5
2-dehydropantoate 2-reductase,Alteromonas macleodii ''Deep ecotype'',2
2-dehydropantoate 2-reductase,Brevundimonas subvibrioides ATCC 15264,2
2-desacetyl-2-hydroxyethyl bacteriochlorophyllide,Rhodospirillum rubrum ATCC 11170,2
2-hydroxy-3-oxopropionate reductase,Idiomarina loihiensis L2TR,1
2-hydroxyacid dehydrogenase,Alteromonas macleodii ''Deep ecotype'',1
2-hydroxychromene-2-carboxylate isomeras,Limnobacter sp. MED105,1
2-hydroxychromene-2-carboxylate isomerase,Silicibacter lacuscaerulensis ITI-1157,1
2-hydroxyglutarate dehydrogenase,Shewanella woodyi ATCC 51908,1
2-hydroxyhepta-,Thermococcus kodakarensis KOD1,1
2-hydroxymuconic semialdehyde hydrolase,Azotobacter vinelandii DJ,1
2-isopropylmalate synthase,Anaeromyxobacter dehalogenans 2CP-C,1
2-isopropylmalate synthase,Azorhizobium caulinodans ORS 571,7
2-isopropylmalate synthase,Chthoniobacter flavus Ellin428,1
2-isopropylmalate synthase,Nitrobacter winogradskyi Nb-255,2
2-isopropylmalate synthase,Psychrobacter sp. PRwf-1,1
2-isopropylmalate synthase,Rhodomicrobium vannielii ATCC 17100,4
2-isopropylmalate synthase,Stackebrandtia nassauensis DSM 44728,1
2-isopropylmalate synthase,Streptomyces sp. ACTE,3
2-isopropylmalate synthase,beta proteobacterium KB13,5
2-isopropylmalate synthase,gamma proteobacterium NOR5-3,1
2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1 7-dioic acid hydratase,Maribacter sp. HTCC2170,4
2-ketoglutarate: NADP oxidoreductas,Aromatoleum aromaticum EbN1,4
2-ketoisovalerate ferredoxin reductase,Parabacteroides distasonis ATCC 8503,1
2-methylcitrate dehydratase,beta proteobacterium KB13,6
2-methylcitrate synthase/citrate synthase II,Burkholderia sp. CCGE1002,1
2-methylcitrate synthase/citrate synthase II,Methylotenera sp. 301,1
2-methylisocitrate dehydratas,Acinetobacter junii SH205,3
2-methylthioadenine synthetase,Candidatus Puniceispirillum marinum IMCC1322,4
2-nitropropane dioxygenase,Dokdonia donghaensis MED134,3
2-nitropropane dioxygenase NPD,Comamonas testosteroni KF-1,1
2-nitropropane dioxygenase NPD,Parvibaculum lavamentivorans DS-1,2
2-nitropropane dioxygenase NPD,Pseudomonas putida W619,1
2-octaprenyl-6-methoxyphenyl hydroxylase,Neptuniibacter caesariensis,2
2-oxo-acid dehydrogenase E1 subuni,Alicycliphilus denitrificans BC,1
2-oxo-acid dehydrogenase E1 subuni,Pirellula staleyi DSM 6068,2
2-oxoglutarate decarboxylase,Actinomyces urogenitalis DSM 15434,1
2-oxoglutarate dehydrogenas,Croceibacter atlanticus HTCC2559,3
2-oxoglutarate dehydrogenas,Francisella tularensis subsp. holarctica URFT1,1
2-oxoglutarate dehydrogenas,Loktanella vestfoldensis SKA53,2
2-oxoglutarate dehydrogenas,Nitrococcus mobilis Nb-231,1
2-oxoglutarate dehydrogenas,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111,1
2-oxoglutarate dehydrogenas,Pelagibaca bermudensis HTCC2601,1
2-oxoglutarate dehydrogenas,Pseudomonas syringae pv. tomato str. DC3000,1
2-oxoglutarate dehydrogenas,Wolbachia endosymbiont of Drosophila melanogaster,3
2-oxoglutarate dehydrogenase (succinyl-transferring,Blattabacterium sp. (Blattella germanica) str. Bge,1
2-oxoglutarate dehydrogenase E1 component,Brucella suis bv. 4 str. 40,21
2-oxoglutarate dehydrogenase E1 component,Mesorhizobium loti MAFF303099,1
2-oxoglutarate dehydrogenase E1 component,Nitrosococcus oceani ATCC 19707,1
2-oxoglutarate dehydrogenase E1 component,Pelobacter carbinolicus DSM 2380,1
2-oxoglutarate dehydrogenase E1 component,Photobacterium damselae subsp. damselae CIP 102761,1
2-oxoglutarate dehydrogenase E1 component,Rhodobacter sphaeroides ATCC 17025,3
2-oxoglutarate dehydrogenase E1 component,Vibrio coralliilyticus ATCC BAA-450,1
2-oxoglutarate dehydrogenase E1 component,Xanthobacter autotrophicus Py2,1
2-oxoglutarate dehydrogenase E2 component,Chromohalobacter salexigens DSM 3043,2
2-oxoglutarate dehydrogenase comple,Leeuwenhoekiella blandensis MED217,3
2-oxoglutarate synthase subunit KorA,Campylobacterales bacterium GD 1,1
2-oxoisovalerate dehydrogenase E2 componen,Algoriphagus sp. PR1,2
2-oxoisovalerate dehydrogenase beta subunit,Parabacteroides distasonis ATCC 8503,1
2-polyprenyl-6-methoxyphenol 4-hydroxylase,marine gamma proteobacterium HTCC2148,2
2-polyprenyl-6-methoxyphenol hydroxylase,Acinetobacter johnsonii SH046,1
2-polyprenylphenol 6-hydroxylase,Marinobacter sp. ELB17,1
2-pyrone-,Reinekea blandensis MED297,1
2-succinyl-6-hydroxy-,Psychroflexus torquis ATCC 700755,1
23S rRNA (Uracil-5-)-methyltransferase rumA,Oceanicola batsensis HTCC2597,1
23S rRNA (uracil-5-)-methyltransferase RumA,Escherichia albertii TW07627,1
23S rRNA m(5)u-1939 methyltransferase,Paludibacter propionicigenes WB4,1
23S rRNA methyltransferase,Vibrio fischeri ES114,1
23S rRNA methyltransferase A,Serratia proteamaculans 568,1
23S rRNA methyltransferase J,Shewanella sediminis HAW-EB3,2
23S rRNA pseudouridylate synthase C,Enterobacter cloacae subsp. cloacae ATCC 13047,1
26S protease regulatory subunit 8,Dictyostelium discoideum AX4,2
26S proteasome non-ATPase regulatory subunit 3,Homo sapiens,1
26S proteasome regulatory comple,Physcomitrella patens subsp. patens,1
27kDa outer membrane protein,Rhodobacterales bacterium HTCC2255,1
27kDa outer membrane protein,Roseobacter sp. CCS2,1
28S ribosomal RNA,Barssia oregonensis,5
28S ribosomal RNA,Basidiobolus ranarum,6
2Fe-2S ferredoxin,Gramella forsetii KT0803,1
2Fe-2S iron-sulfur cluster binding domain-containing protein,Burkholderia cenocepacia MC0-3,1
2OG-Fe(II) oxygenase,Prochlorococcus phage P-SSM2,3
2OG-Fe(II) oxygenase superfamily protein,gamma proteobacterium NOR51-B,2
3''(2'',Candidatus Puniceispirillum marinum IMCC1322,3
3''(2'',Shewanella pealeana ATCC 700345,1
3''(2'',marine gamma proteobacterium HTCC2080,1
3''-5'' exonuclease,Streptomyces sp. ACTE,1
3''-5'' exonuclease family protein,alpha proteobacterium HIMB114,5
3(2,Candidatus Pelagibacter sp. HTCC7211,8
3-beta hydroxysteroid dehydrogenase/isomerase,Anabaena variabilis ATCC 29413,1
3-beta hydroxysteroid dehydrogenase/isomerase,Geobacter uraniireducens Rf4,1
3-dehydroquinate dehydratas,Algoriphagus sp. PR1,1
3-dehydroquinate dehydratas,Pedobacter heparinus DSM 2366,1
3-dehydroquinate dehydratase,Candidatus Pelagibacter ubique HTCC1062,6
3-dehydroquinate dehydratase,Chromobacterium violaceum ATCC 12472,1
3-dehydroquinate dehydratase,Gardnerella vaginalis ATCC 14019,2
3-dehydroquinate dehydratase,Polaribacter sp. MED152,1
3-dehydroquinate synthase,Colwellia psychrerythraea 34H,2
3-dehydroquinate synthase,Coxiella burnetii RSA 493,2
3-dehydroquinate synthase,Marinomonas sp. MED121,1
3-dehydroquinate synthase,Methylobacter tundripaludum SV96,1
3-dehydroquinate synthase,Nostoc sp. PCC 7120,2
3-dehydroquinate synthase,Pseudomonas mendocina ymp,2
3-dehydroquinate synthase,Pseudomonas putida F1,1
3-dehydroquinate synthase,Streptococcus pyogenes MGAS315,1
3-dehydroquinate synthase,Streptomyces roseosporus NRRL 15998,1
3-dehydroquinate synthase,Trichodesmium erythraeum IMS101,1
3-dehydroquinate synthase,Zymomonas mobilis subsp. mobilis ZM4,2
3-dehydroquinate synthetase,Erythrobacter sp. NAP1,1
3-demethylubiquinone-9 3-methyltransferase,Azoarcus sp. BH72,1
3-demethylubiquinone-9 3-methyltransferase,Bartonella henselae str. Houston-1,5
3-demethylubiquinone-9 3-methyltransferase,Pseudomonas entomophila L48,1
3-demethylubiquinone-9 3-methyltransferase,Rhodobacterales bacterium HTCC2255,2
3-demethylubiquinone-9 3-methyltransferase,Xanthomonas campestris pv. campestris str. ATCC 33913,1
3-deoxy-7-phosphoheptulonate synthase,Geobacter metallireducens GS-15,1
3-deoxy-7-phosphoheptulonate synthase,Pelobacter propionicus DSM 2379,1
3-deoxy-7-phosphoheptulonate synthase,Rhodospirillum centenum SW,2
3-deoxy-8-phosphooctulonate synthase,Acinetobacter calcoaceticus RUH2202,1
3-deoxy-8-phosphooctulonate synthase,Lactobacillus brevis subsp. gravesensis ATCC 27305,1
3-deoxy-D-manno-octulosonate 8-phosphate phosphatase,Alteromonas macleodii ATCC 27126,1
3-deoxy-D-manno-octulosonate cytidylyltransferase,Candidatus Pelagibacter sp. HTCC7211,11
3-deoxy-D-manno-octulosonate cytidylyltransferase,Rhodomicrobium vannielii ATCC 17100,1
3-deoxy-D-manno-octulosonic acid 8-phosphate synthetase,Synechococcus sp. RS9917,1
3-deoxy-D-manno-octulosonic-acid transferase,gamma proteobacterium HTCC2207,2
3-deoxy-manno-octulosonate cytidylyltransferase,Rhodopseudomonas palustris BisB5,1
3-deoxy-manno-octulosonate-8-phosphatase,Prevotella sp. oral taxon 472 str. F0295,1
3-hydroxy-3-methylglutaryl-coenzyme A reductase,Mus musculus,1
3-hydroxy-acyl-CoA dehydrogenase,Ralstonia solanacearum GMI1000,1
3-hydroxyacid dehydrogenase,Nodularia spumigena CCY9414,1
3-hydroxyacyl-CoA dehydrogenas,Marinobacter algicola DG893,1
3-hydroxyacyl-CoA dehydrogenas,Nitrobacter hamburgensis X14,1
3-hydroxyacyl-CoA dehydrogenas,Rhodopseudomonas palustris BisB5,1
3-hydroxyacyl-CoA dehydrogenase,Psychrobacter arcticus 273-4,1
3-hydroxyacyl-CoA dehydrogenase,gamma proteobacterium HdN1,2
3-hydroxyacyl-CoA dehydrogenase FadB2x,Pseudomonas entomophila L48,1
3-hydroxyacyl-CoA dehydrogenase and enoyl-CoA hydratase/carnithine racemase fusion,Maribacter sp. HTCC2170,12
3-hydroxyacyl-CoA dehydrogenase type II,gamma proteobacterium HdN1,4
3-hydroxyanthranilate,Flavobacteria bacterium BBFL7,1
3-hydroxybutyrate dehydrogenase,Pseudomonas stutzeri A1501,7
3-hydroxybutyrate dehydrogenase type 2,Roseobacter sp. GAI101,1
3-hydroxybutyryl-CoA dehydratase,Clostridium botulinum A str. ATCC 19397,1
3-hydroxybutyryl-CoA dehydrogenase,Bradyrhizobium japonicum USDA 110,1
3-hydroxybutyryl-CoA dehydrogenase,Clostridium botulinum D str. 1873,1
3-hydroxybutyryl-CoA dehydrogenase,Dokdonia donghaensis MED134,1
3-hydroxybutyryl-CoA dehydrogenase,Maribacter sp. HTCC2170,1
3-hydroxydecanoyl-(acyl carrier protein) dehydratase,Caulobacter crescentus CB15,5
3-hydroxydecanoyl-(acyl carrier protein) dehydratase,Teredinibacter turnerae T7901,1
3-hydroxydecanoyl-ACP dehydratase,Neptuniibacter caesariensis,1
3-hydroxydecanoyl-ACP dehydratase,marine gamma proteobacterium HTCC2080,1
3-hydroxyisobutyrate dehydrogenase,Afipia sp. 1NLS2,1
3-hydroxyisobutyrate dehydrogenase,Pseudomonas aeruginosa PAO1,1
3-hydroxyisobutyrate dehydrogenase family protein,Ruegeria pomeroyi DSS-3,1
3-hydroxymethylglutaryl-CoA or malyl-CoA lyase,Aromatoleum aromaticum EbN1,1
3-isopropylmalate dehydratas,Flavobacterium johnsoniae UW101,1
3-isopropylmalate dehydratas,Hoeflea phototrophica DFL-43,1
3-isopropylmalate dehydratas,Rhodobacteraceae bacterium HTCC2083,1
3-isopropylmalate dehydratase large subunit,Bacillus selenitireducens MLS10,1
3-isopropylmalate dehydratase large subunit,Thermobispora bispora DSM 43833,1
3-isopropylmalate dehydratase large subunit,Xylanimonas cellulosilytica DSM 15894,5
3-isopropylmalate dehydratase large subunit 1,Shigella dysenteriae 1617,1
3-isopropylmalate dehydratase small subunit,Congregibacter litoralis KT71,1
3-isopropylmalate dehydratase small subunit,Gramella forsetii KT0803,1
3-isopropylmalate dehydratase small subunit,Mobiluncus curtisii subsp. curtisii ATCC 35241,2
3-isopropylmalate dehydratase small subunit,Truepera radiovictrix DSM 17093,3
3-isopropylmalate dehydrogenas,Arabidopsis thaliana,1
3-isopropylmalate dehydrogenase,Geobacter bemidjiensis Bem,1
3-isopropylmalate dehydrogenase,Oceanicola batsensis HTCC2597,1
3-isopropylmalate dehydrogenase,Shigella sonnei Ss046,1
3-isopropylmalate dehydrogenase,Xanthomonas campestris pv. campestris str. B100,1
3-isopropylmalate dehydrogenase oxidoreductase protein,Rhizobium etli IE4771,1
3-keto-5-aminohexanoate cleavage enzyme,Ralstonia eutropha JMP134,1
3-ketoacyl-(acyl-carrier-protein) reductase,Acidiphilium cryptum JF-5,1
3-ketoacyl-(acyl-carrier-protein) reductase,Dinoroseobacter shibae DFL 12,1
3-ketoacyl-(acyl-carrier-protein) reductase,Enterobacter sp. 638,2
3-ketoacyl-(acyl-carrier-protein) reductase,Pseudomonas syringae pv. syringae FF5,1
3-ketoacyl-CoA thiolase,Campylobacterales bacterium GD 1,1
3-ketoacyl-CoA thiolase,Halobacterium sp. NRC-1,1
3-methyl-2-oxobutanoate dehydrogenase,Dictyostelium discoideum AX4,3
3-methyl-2-oxobutanoate hydroxymethyltransferase,Campylobacter curvus 525.92,2
3-methyl-2-oxobutanoate hydroxymethyltransferase,Caulobacter crescentus CB15,3
3-methyl-2-oxobutanoate hydroxymethyltransferase,Flavobacterium johnsoniae UW101,5
3-methyl-2-oxobutanoate hydroxymethyltransferase,Marinobacter aquaeolei VT8,1
3-methyl-2-oxobutanoate hydroxymethyltransferase,Shewanella amazonensis SB2B,1
3-methyl-2-oxobutanoatehydroxymethyltransferase,Gordonia bronchialis DSM 43247,1
3-methyl-adenine DNA glycosylase I,Pseudoalteromonas haloplanktis TAC125,1
3-methyladenine DNA glycosylase,Pedobacter sp. BAL39,1
3-octaprenyl-4-hydroxybenzoate carboxy-lyase,Alcanivorax borkumensis SK2,2
3-octaprenyl-4-hydroxybenzoate carboxy-lyase,Pseudomonas syringae pv. tomato str. DC3000,1
3-octaprenyl-4-hydroxybenzoate carboxy-lyase,Sinorhizobium fredii NGR234,1
3-octaprenyl-4-hydroxybenzoate carboxy-lyase family protein,Desulfovibrio desulfuricans subsp. desulfuricans str. G20,1
3-octaprenyl-4-hydroxybenzoate decarboxylase,Erwinia tasmaniensis Et1/99,1
3-oxoacid CoA-transferas,Rhodobacter sphaeroides ATCC 17025,1
3-oxoacid CoA-transferase subunit A,Marinomonas sp. MWYL1,1
3-oxoacid CoA-transferase subunit A,Robiginitalea biformata HTCC2501,1
3-oxoacid CoA-transferase subunit A,Xylanimonas cellulosilytica DSM 15894,1
3-oxoacyl-(acyl carrier protein) synthase,Plesiocystis pacifica SIR-1,1
3-oxoacyl-(acyl carrier protein) synthase II,Clostridium perfringens str. 13,1
3-oxoacyl-(acyl carrier protein) synthase II,Jannaschia sp. CCS1,3
3-oxoacyl-(acyl carrier protein) synthase III,Chlorobium phaeovibrioides DSM 265,1
3-oxoacyl-(acyl-carrier protein) synthase,Bacillus halodurans C-125,1
3-oxoacyl-(acyl-carrier-protein) reductase,Chlorobium luteolum DSM 273,1
3-oxoacyl-(acyl-carrier-protein) synthase,Thermoanaerobacter tengcongensis MB4,1
3-oxoacyl-(acyl-carrier-protein) synthase 1,alpha proteobacterium HIMB114,44
3-oxoacyl-(acyl-carrier-protein) synthase 2,Methylobacter tundripaludum SV96,1
3-oxoacyl-(acyl-carrier-protein) synthase 2,Pectobacterium carotovorum subsp. carotovorum PC1,1
3-oxoacyl-(acyl-carrier-protein) synthase I,gamma proteobacterium NOR51-B,1
3-oxoacyl-(acyl-carrier-protein) synthase II,Pseudomonas syringae pv. tomato str. DC3000,1
3-oxoacyl-(acyl-carrier-protein) synthase III,Coraliomargarita akajimensis DSM 45221,1
3-oxoacyl-(acyl-carrier-protein) synthase III,Flavobacteria bacterium MS024-3C,3
3-oxoacyl-(acyl-carrier-protein) synthase III,Methylophaga thiooxidans DMS010,2
3-oxoacyl-(acyl-carrier-protein) synthase III,Nostoc punctiforme PCC 73102,1
3-oxoacyl-(acyl-carrier-protein) synthase III,Pedobacter heparinus DSM 2366,1
3-oxoacyl-(acyl-carrier-protein) synthase III,Pelobacter carbinolicus DSM 2380,1
3-oxoacyl-(acyl-carrier-protein) synthase III,Roseobacter sp. GAI101,1
3-oxoacyl-(acyl-carrier-protein) synthase III,Ruegeria sp. R11,1
3-oxoacyl-[ACP,Schistosoma mansoni,1
3-oxoacyl-[acyl-carrier-protein,Acaryochloris marina MBIC11017,1
3-oxoacyl-[acyl-carrier-protein,Aeromonas hydrophila subsp. hydrophila ATCC 7966,1
3-oxoacyl-[acyl-carrier-protein,Blastopirellula marina DSM 3645,4
3-oxoacyl-[acyl-carrier-protein,Brevibacterium mcbrellneri ATCC 49030,2
3-oxoacyl-[acyl-carrier-protein,Chromohalobacter salexigens DSM 3043,1
3-oxoacyl-[acyl-carrier-protein,Dechloromonas aromatica RCB,1
3-oxoacyl-[acyl-carrier-protein,Fusobacterium nucleatum subsp. nucleatum ATCC 23726,1
3-oxoacyl-[acyl-carrier-protein,Haemophilus influenzae HK1212,1
3-oxoacyl-[acyl-carrier-protein,Rhodospirillum rubrum ATCC 11170,1
3-oxoacyl-acyl carrier protein reductase,Bradyrhizobium sp. BTAi1,1
3-oxoadipate CoA-succinyl transferas,Roseobacter denitrificans OCh 114,3
3-phosphoglycerate dehydrogenas,Saccharomyces cerevisiae S288c,1
3-phosphoglycerate kinase,Methylacidiphilum infernorum V4,1
3-phosphoshikimate 1-carboxyvinyltransferase,Acidobacterium capsulatum ATCC 51196,1
3-phosphoshikimate 1-carboxyvinyltransferase,Cellvibrio japonicus Ueda107,1
3-phosphoshikimate 1-carboxyvinyltransferase,Corynebacterium jeikeium K411,1
3-phosphoshikimate 1-carboxyvinyltransferase,Desulfitobacterium hafniense DCB-2,1
3-phosphoshikimate 1-carboxyvinyltransferase,Saccharopolyspora erythraea NRRL 2338,3
3-phosphoshikimate 1-carboxyvinyltransferase,Shewanella sp. ANA-3,1
30S ribosomal protein S1,Arthrobacter sp. FB24,5
30S ribosomal protein S1,Blastopirellula marina DSM 3645,2
30S ribosomal protein S1,Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2,1
30S ribosomal protein S1,Dyadobacter fermentans DSM 18053,1
30S ribosomal protein S1,Flavobacteriales bacterium ALC-1,1
30S ribosomal protein S1,Flavobacterium psychrophilum JIP02/86,2
30S ribosomal protein S1,Hahella chejuensis KCTC 2396,3
30S ribosomal protein S1,Methylobacillus flagellatus KT,4
30S ribosomal protein S1,Pseudomonas syringae pv. tomato Max13,2
30S ribosomal protein S1,Reinekea blandensis MED297,4
30S ribosomal protein S1,Rhodopseudomonas palustris CGA009,1
30S ribosomal protein S10,Roseobacter denitrificans OCh 114,1
30S ribosomal protein S10,Synechococcus sp. WH 7805,1
30S ribosomal protein S11,Maribacter sp. HTCC2170,3
30S ribosomal protein S11,Myxococcus xanthus DK 1622,1
30S ribosomal protein S12,Burkholderia glumae BGR1,1
30S ribosomal protein S12,Chromobacterium violaceum ATCC 12472,1
30S ribosomal protein S12,Corynebacterium pseudogenitalium ATCC 33035,1
30S ribosomal protein S12,Maribacter sp. HTCC2170,2
30S ribosomal protein S12,Marinobacter aquaeolei VT8,1
30S ribosomal protein S12,Streptococcus sanguinis SK36,1
30S ribosomal protein S12,Synechococcus sp. JA-2-3B''a(2-13),1
30S ribosomal protein S12,alpha proteobacterium BAL199,2
30S ribosomal protein S13,Gluconacetobacter diazotrophicus PAl 5,7
30S ribosomal protein S13,Marinobacter aquaeolei VT8,3
30S ribosomal protein S13,Psychrobacter cryohalolentis K5,2
30S ribosomal protein S13,Rhodomicrobium vannielii ATCC 17100,1
30S ribosomal protein S14,Arthrobacter arilaitensis Re117,1
30S ribosomal protein S14,Durinskia baltica,1
30S ribosomal protein S14,Synechococcus elongatus PCC 7942,1
30S ribosomal protein S14,gamma proteobacterium NOR51-B,2
30S ribosomal protein S15,Bifidobacterium animalis subsp. lactis AD011,1
30S ribosomal protein S15,Flavobacterium johnsoniae UW101,1
30S ribosomal protein S15,Gramella forsetii KT0803,1
